index,name,artist,spotify_preview_url,tags,year,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,speed,song
35757,Apocalypse Woman,My Dying Bride,https://p.scdn.co/mp3-preview/2ed347cf02531e5b8c39a3be46a85195f7b0f98e?cid=774b29d4f13844c495f206cafdad9c86,"['doom metal', 'gothic metal']",1998,0.563,0.81,0.6563938461538462,Major,0.0475,5.89e-05,0.749,0.105,0.285,0.5350306600664567,Apocalypse Woman (My Dying Bride)
28642,Love Is The Drug,Grace Jones,https://p.scdn.co/mp3-preview/41080ae13a8facc5d17244c8912e5da9bcf2c443?cid=774b29d4f13844c495f206cafdad9c86,"['pop', '80s', 'new wave', 'cover']",1998,0.748,0.793,0.752516923076923,Minor,0.0447,0.0593,0.00873,0.0644,0.932,0.6570981803966489,Love Is The Drug (Grace Jones)
2281,Remember,Air,https://p.scdn.co/mp3-preview/245066e8017a313001048688602d8fd810a17893?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'ambient', 'chillout', 'trip hop', 'downtempo', 'french', 'lounge', 'chill']",1998,0.447,0.675,0.7340553846153846,Minor,0.035,0.224,0.141,0.0779,0.277,0.5307577968389904,Remember (Air)
21048,If You Love Me,Brownstone,https://p.scdn.co/mp3-preview/bad0717422a137dfb5eb0ec9bf0e9aeffe0c2eb2?cid=774b29d4f13844c495f206cafdad9c86,"['female vocalists', 'soul', '90s', 'rnb']",1998,0.685,0.638,0.7050338461538461,Minor,0.0656,0.238,1.17e-06,0.109,0.219,0.43238193942534536,If You Love Me (Brownstone)
46307,Dandelions,Five Iron Frenzy,https://p.scdn.co/mp3-preview/274ae15a2cb36f7fc6ce6712506d4bebf0d2c6b6?cid=774b29d4f13844c495f206cafdad9c86,['ska'],1998,0.717,0.692,0.8172307692307693,Major,0.0455,0.263,0.0,0.73,0.707,0.5730273235966599,Dandelions (Five Iron Frenzy)
40992,Celsius,Kent,https://p.scdn.co/mp3-preview/b236549253a72be5e2d3e4add199e68c51db86a5?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'swedish']",1998,0.418,0.709,0.7586461538461539,Major,0.0326,0.0004,6.83e-05,0.351,0.188,0.6496297609469391,Celsius (Kent)
12392,Independence Day,Elliott Smith,https://p.scdn.co/mp3-preview/37b1d0bdbe4e6e2f9d3063a20e17952cb55cefee?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'folk', 'indie rock', 'singer songwriter', '90s', 'acoustic', 'beautiful', 'mellow']",1998,0.567,0.509,0.64672,Major,0.031,0.449,0.0684,0.123,0.458,0.3948307446146014,Independence Day (Elliott Smith)
41064,Glider,Kent,https://p.scdn.co/mp3-preview/5375c631207b7a25eca95119f5c91fe84e610af1?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'chillout', 'swedish']",1998,0.39,0.369,0.6242461538461538,Minor,0.0264,0.0597,0.236,0.388,0.138,0.36026600846390566,Glider (Kent)
1512,Living Dead Girl,Rob Zombie,https://p.scdn.co/mp3-preview/4a1a9956ce0226467a8cd0a1c16637e4b957bdb9?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'metal', 'hard rock', 'heavy metal', 'industrial', '90s']",1998,0.52,0.946,0.7780184615384615,Major,0.0701,0.00585,0.0748,0.282,0.577,0.46844672330483245,Living Dead Girl (Rob Zombie)
29202,Heroin Chic,My Dying Bride,https://p.scdn.co/mp3-preview/0d7db6c74c759fcbd077b29ac2ed5a9f71b01104?cid=774b29d4f13844c495f206cafdad9c86,"['trance', 'trip hop', 'doom metal']",1998,0.64,0.558,0.64224,Major,0.03,0.000959,0.000185,0.164,0.354,0.5441127672244117,Heroin Chic (My Dying Bride)
16767,Ad Noctum,Borknagar,https://p.scdn.co/mp3-preview/3a6f0a3ea37be0e49e38351987c670e6c3e46521?cid=774b29d4f13844c495f206cafdad9c86,"['black metal', 'progressive metal']",1998,0.174,0.977,0.8096738461538462,Major,0.0902,5.19e-06,0.877,0.261,0.179,0.44774151904833337,Ad Noctum (Borknagar)
26870,Time Beyond Time,Ayreon,https://p.scdn.co/mp3-preview/639d49b3fa82b97541ed337350765bbb96e5fafb?cid=774b29d4f13844c495f206cafdad9c86,['progressive metal'],1998,0.525,0.497,0.7274092307692308,Major,0.0288,0.0362,4.46e-05,0.165,0.258,0.5815003204647421,Time Beyond Time (Ayreon)
1685,Suggestions,System of a Down,https://p.scdn.co/mp3-preview/0fb6621ca1032802b77fea66b3dd8413c8653fbf?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'metal', 'alternative rock', 'hard rock', 'nu metal']",1998,0.356,0.91,0.7943138461538461,Major,0.141,0.0136,0.00601,0.333,0.063,0.8089439209429391,Suggestions (System of a Down)
17135,Suburbia,Pet Shop Boys,https://p.scdn.co/mp3-preview/a7c5a737b4bfe09b7e33eefadd2abec57e9d8c0a?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'dance', '80s', 'new wave', 'synthpop']",1998,0.53,0.873,0.6534646153846154,Major,0.0433,0.0403,0.000118,0.119,0.456,0.5734727923161191,Suburbia (Pet Shop Boys)
46446,Oualalaradime,Zebda,https://p.scdn.co/mp3-preview/254e518858e4cb8eab5a53676d39d9dda3309680?cid=774b29d4f13844c495f206cafdad9c86,"['french', 'ska']",1998,0.686,0.824,0.7687138461538461,Minor,0.0599,0.45,0.0,0.247,0.584,0.5187074134176997,Oualalaradime (Zebda)
24730,Annie-Dog,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/9bd7de5215cd703f1d97049c6db9eb71e73da4a7?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'alternative rock', '90s', 'piano', 'american', 'beautiful', 'grunge']",1998,0.696,0.256,0.5846399999999999,Minor,0.0392,0.57,0.191,0.0972,0.209,0.48480178914783656,Annie-Dog (The Smashing Pumpkins)
9410,Everglade,Tortoise,https://p.scdn.co/mp3-preview/4064e3c062122e1fda24217266629a2c3be61981?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'jazz', 'ambient', 'experimental', 'instrumental', 'post rock']",1998,0.495,0.142,0.43096615384615383,Major,0.035,0.928,0.962,0.0865,0.355,0.5731955107662516,Everglade (Tortoise)
12429,Waltz #1,Elliott Smith,https://p.scdn.co/mp3-preview/634649dd209bb93931ca295902bafbbb0328d0a1?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'folk', 'indie rock', 'singer songwriter', '90s', 'acoustic', 'piano', 'indie pop', 'love', 'beautiful', 'mellow']",1998,0.454,0.31,0.5157415384615384,Major,0.0309,0.858,0.0134,0.0848,0.116,0.5400808207533876,Waltz #1 (Elliott Smith)
33764,Low Estate,16 Horsepower,https://p.scdn.co/mp3-preview/d7acd81509c40a1a4e094bd4bcfb8de2578a2166?cid=774b29d4f13844c495f206cafdad9c86,"['folk', 'country']",1998,0.363,0.499,0.7139938461538462,Major,0.0291,0.721,4.52e-05,0.392,0.364,0.35002477351552097,Low Estate (16 Horsepower)
3364,Bloodstain,UNKLE,https://p.scdn.co/mp3-preview/e2cc7148e5a4172e8940bfdde280e30c86ccd61c?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'female vocalists', 'chillout', 'trip hop', 'downtempo']",1998,0.671,0.572,0.7255876923076923,Minor,0.0462,0.0394,0.137,0.64,0.209,0.7276686076375157,Bloodstain (UNKLE)
45570,An Gleann,Clannad,https://p.scdn.co/mp3-preview/199fad2b696fd5e65fb78e80e1e09b3e2713fd39?cid=774b29d4f13844c495f206cafdad9c86,['new age'],1998,0.632,0.424,0.5717415384615385,Minor,0.0316,0.534,0.812,0.106,0.486,0.3632206479297069,An Gleann (Clannad)
45954,Riding the Fourth Wave,Catch 22,https://p.scdn.co/mp3-preview/9dcb61113b0b70726fc174966ea4650ac994895d?cid=774b29d4f13844c495f206cafdad9c86,['ska'],1998,0.546,0.855,0.7677292307692307,Major,0.216,0.036,0.861,0.159,0.532,0.5960553290331965,Riding the Fourth Wave (Catch 22)
45555,Si La Nieve,Hevia,https://p.scdn.co/mp3-preview/fca440c5bf91ef63c693eb1c7098f680ed6d0e18?cid=774b29d4f13844c495f206cafdad9c86,['new age'],1998,0.219,0.29,0.5168246153846153,Minor,0.0345,0.896,0.459,0.127,0.169,0.6818944239134882,Si La Nieve (Hevia)
5111,Tonite It Shows,Mercury Rev,https://p.scdn.co/mp3-preview/13fcb46b6d3da160b097514057bb913e3080996a?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'indie rock']",1998,0.18,0.733,0.7524184615384616,Minor,0.0371,0.162,0.000363,0.105,0.342,0.4354047628788189,Tonite It Shows (Mercury Rev)
24382,Prejudice,Soulfly,https://p.scdn.co/mp3-preview/f961b8490311d699b69de79f2ca8494712596ea9?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'thrash metal', 'nu metal']",1998,0.432,0.976,0.7949292307692307,Minor,0.166,0.00376,0.00947,0.358,0.0865,0.5255849049742491,Prejudice (Soulfly)
12962,Moonshiner,Cat Power,https://p.scdn.co/mp3-preview/85d937e5536b2afc99cbaceedcb68f18d7b08f4b?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'female vocalists', 'folk', 'singer songwriter', 'cover']",1998,0.459,0.309,0.6276676923076924,Major,0.0272,0.734,0.138,0.11,0.0726,0.43619569713581796,Moonshiner (Cat Power)
24704,The Trick Is to Keep Breathing,Garbage,https://p.scdn.co/mp3-preview/f583ff53197e93294e650c467fd02767b384e7f5?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'female vocalists', 'alternative rock', '90s', 'american', 'trip hop', 'beautiful', 'mellow', 'chill']",1998,0.613,0.607,0.6844061538461539,Minor,0.026,0.0819,0.0651,0.153,0.556,0.4767015314123631,The Trick Is to Keep Breathing (Garbage)
5883,Ask for Answers,Placebo,https://p.scdn.co/mp3-preview/bcd3e1a26b43b71a6cedd9bf843a014343f9a922?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie', 'alternative rock', 'indie rock', 'british', '90s', 'britpop']",1998,0.274,0.341,0.5648492307692308,Major,0.0314,0.097,0.674,0.315,0.0757,0.416749623851668,Ask for Answers (Placebo)
3164,Happy Cycling,Boards of Canada,https://p.scdn.co/mp3-preview/d8edd22b4bb1e47d925423fa4a87e1adc767f525?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'ambient', 'chillout', 'trip hop', 'downtempo', 'idm', 'chill']",1998,0.913,0.429,0.5748923076923077,Minor,0.133,0.00629,0.868,0.0791,0.428,0.45460537380734845,Happy Cycling (Boards of Canada)
44112,Strażnik Snu,Republika,https://p.scdn.co/mp3-preview/920829e6750b16da5c1b88645bdee109d2b1a51c?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative rock', 'polish']",1998,0.613,0.676,0.7485538461538461,Minor,0.0392,0.159,0.00685,0.168,0.588,0.6363111553549432,Strażnik Snu (Republika)
45916,Motto,Less Than Jake,https://p.scdn.co/mp3-preview/2b96188ef9c8fe1041592287536007dba0c79e10?cid=774b29d4f13844c495f206cafdad9c86,"['punk rock', 'ska']",1998,0.22,0.974,0.8176246153846154,Major,0.142,0.000359,0.00206,0.294,0.222,0.8661139218066028,Motto (Less Than Jake)
28018,Fisticuffs,Primus,https://p.scdn.co/mp3-preview/88ac9cc1877dee49ec88346936571d4859367043?cid=774b29d4f13844c495f206cafdad9c86,"['alternative', 'alternative rock', 'funk']",1998,0.568,0.54,0.6508307692307692,Major,0.0371,0.455,0.23,0.101,0.716,0.63528384994068,Fisticuffs (Primus)
10353,Call Me The Breeze,Lynyrd Skynyrd,https://p.scdn.co/mp3-preview/56a821c9d84453bb477f2e301478704c7c2bbbd9?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'classic rock', 'hard rock', 'blues', '70s', 'blues rock']",1998,0.247,0.678,0.7219446153846154,Major,0.0385,0.00057,0.185,0.122,0.808,0.8485224529871406,Call Me The Breeze (Lynyrd Skynyrd)
33519,No Place That Far,Sara Evans,https://p.scdn.co/mp3-preview/8128807a25128037f8fca3c44857db091c8c4a39?cid=774b29d4f13844c495f206cafdad9c86,['country'],1998,0.547,0.373,0.73312,Major,0.0273,0.504,0.0,0.176,0.182,0.6033873805075617,No Place That Far (Sara Evans)
12903,American Flag,Cat Power,https://p.scdn.co/mp3-preview/abc70635d2eab9337ba55f211b05d1a971e13277?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'female vocalists', 'folk', 'singer songwriter']",1998,0.464,0.672,0.7597538461538462,Major,0.079,0.079,0.000162,0.103,0.395,0.6432841044942339,American Flag (Cat Power)
35135,Que Suerte!,Cap'n Jazz,https://p.scdn.co/mp3-preview/114b4c5088c2e608dd4de92a4c86a40d4a508b40?cid=774b29d4f13844c495f206cafdad9c86,"['punk', 'indie rock', '90s', 'emo', 'post hardcore']",1998,0.279,0.92,0.7652430769230769,Major,0.104,0.0106,0.00156,0.122,0.179,0.5765228893646617,Que Suerte! (Cap'n Jazz)
45061,Point Blank,Ed Rush & Optical,https://p.scdn.co/mp3-preview/5f540c4cb38f84312e24d87fa1eba96c5ae81250?cid=774b29d4f13844c495f206cafdad9c86,['drum and bass'],1998,0.691,0.711,0.6988307692307693,Major,0.13,0.021,0.178,0.193,0.295,0.7819930634156541,Point Blank (Ed Rush & Optical)
31439,Impressed,Natalie Imbruglia,https://p.scdn.co/mp3-preview/a42e6e8878bcad77fb1e65daa30f19aeee5589d6?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'pop', 'female vocalists', 'techno']",1998,0.62,0.842,0.7221661538461539,Minor,0.0744,0.000443,7.09e-06,0.162,0.545,0.5684180860300101,Impressed (Natalie Imbruglia)
23399,Southern Rock,Alkaline Trio,https://p.scdn.co/mp3-preview/44001129c5a3fd4e14209d5be8d84e08bdc98c81?cid=774b29d4f13844c495f206cafdad9c86,"['punk', 'punk rock']",1998,0.356,0.913,0.7985476923076924,Major,0.0364,0.000441,0.235,0.107,0.644,0.6003281922606629,Southern Rock (Alkaline Trio)
21551,Velvet Pants,Propellerheads,https://p.scdn.co/mp3-preview/dc13502f2153f788f499b87a6a6965f42624116a?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'trip hop', 'techno']",1998,0.759,0.84,0.7591630769230769,Major,0.0357,0.00543,0.63,0.0631,0.393,0.5901869604941975,Velvet Pants (Propellerheads)
16704,V.c. (gloria Domini),Moonspell,https://p.scdn.co/mp3-preview/6f5187e43ca7c1303ceabff7c4f9ede922f0c15c?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'black metal', 'doom metal', 'gothic metal']",1998,0.517,0.797,0.7385107692307692,Major,0.0424,0.000251,0.762,0.349,0.336,0.5454537189819676,V.c. (gloria Domini) (Moonspell)
5602,The Masterplan,Oasis,https://p.scdn.co/mp3-preview/c63813b3ccf4c430bf346d6d94cc2b907b0b4440?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'indie', 'alternative rock', 'indie rock', 'british', '90s', 'beautiful', 'britpop']",1998,0.377,0.618,0.7566276923076923,Major,0.0298,0.0949,4.57e-05,0.0809,0.162,0.6723259376434705,The Masterplan (Oasis)
35562,Slow Down!,Moonspell,https://p.scdn.co/mp3-preview/50eefaf476212be6a9e57a1dd7d94e29d3523945?cid=774b29d4f13844c495f206cafdad9c86,"['doom metal', 'gothic metal']",1998,0.148,0.526,0.5627569230769232,Major,0.0801,0.355,0.927,0.339,0.039,0.2783134008809371,Slow Down! (Moonspell)
5238,Americana,The Offspring,https://p.scdn.co/mp3-preview/a58180323f286302009976fb27a46b2271cc99dc?cid=774b29d4f13844c495f206cafdad9c86,"['alternative', 'alternative rock', 'punk', 'punk rock', '90s']",1998,0.371,0.829,0.7986461538461539,Major,0.0945,0.00791,0.000299,0.348,0.842,0.6837217547831067,Americana (The Offspring)
31738,Ainda É Cedo,Legião Urbana,https://p.scdn.co/mp3-preview/44d866b7375cc0b939bc8fef8d15cafedb28f6cb?cid=774b29d4f13844c495f206cafdad9c86,"['rock', '80s', 'post punk']",1998,0.611,0.772,0.73632,Major,0.0408,0.3,0.00188,0.0879,0.803,0.6741714509098017,Ainda É Cedo (Legião Urbana)
5330,Soil,System of a Down,https://p.scdn.co/mp3-preview/247fb65ea86058805e3c8529b292ba3314d3e62e?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'metal', 'alternative rock', 'hard rock', 'nu metal']",1998,0.39,0.931,0.8255015384615385,Major,0.153,0.000167,0.0578,0.338,0.383,0.3375198301764147,Soil (System of a Down)
33494,Fake Fur,Calexico,https://p.scdn.co/mp3-preview/5de626dac1945991aabc3b39b07e87bc165bc0d1?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'instrumental', 'country']",1998,0.787,0.495,0.5594830769230769,Minor,0.527,0.173,0.818,0.332,0.922,0.350552063020187,Fake Fur (Calexico)
40754,Killer / Papa Was A Rollin Stone,George Michael,https://p.scdn.co/mp3-preview/2c0daf1a78f82d97b78ada7cd1a89be14b1a556d?cid=774b29d4f13844c495f206cafdad9c86,"['pop', '80s', 'cover']",1998,0.717,0.973,0.7335876923076923,Minor,0.0534,0.0317,0.00563,0.802,0.585,0.5540039910360784,Killer / Papa Was A Rollin Stone (George Michael)
44847,Golden Age Of Life,4hero,https://p.scdn.co/mp3-preview/1eeb19a1f6d8161134733a764f41480e8285f7d1?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'chillout', 'downtempo', 'drum and bass']",1998,0.448,0.412,0.6294646153846154,Major,0.0402,0.711,0.552,0.258,0.136,0.726832217388735,Golden Age Of Life (4hero)
7384,Youth Gone Wild,Skid Row,https://p.scdn.co/mp3-preview/fdb5e5d0451a6072edb5212b1a6cbfbc80631458?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'hard rock', '80s', 'heavy metal']",1998,0.534,0.818,0.7372553846153846,Minor,0.0516,0.00227,0.000359,0.21,0.642,0.5334215179573896,Youth Gone Wild (Skid Row)
30854,Cool Breeze,Big Youth,https://p.scdn.co/mp3-preview/c8cda799601e85d3766758abe6602baa4ec8787b?cid=774b29d4f13844c495f206cafdad9c86,['reggae'],1998,0.716,0.618,0.7788061538461538,Major,0.246,0.201,2.34e-05,0.11,0.674,0.7614105903369652,Cool Breeze (Big Youth)
22649,Testure,Skinny Puppy,https://p.scdn.co/mp3-preview/b55a25daa61869ef5ef28d0791857889da1130d6?cid=774b29d4f13844c495f206cafdad9c86,['industrial'],1998,0.643,0.891,0.6445538461538463,Major,0.0416,0.00459,0.888,0.656,0.354,0.5384307682517171,Testure (Skinny Puppy)
16555,Vargavinter,Thyrfing,https://p.scdn.co/mp3-preview/3d8222eb8afdaafc286a7fd1e5bfdf1c66e6c0f4?cid=774b29d4f13844c495f206cafdad9c86,['black metal'],1998,0.203,0.838,0.62976,Minor,0.0496,1.43e-06,0.831,0.171,0.453,0.47392417031451006,Vargavinter (Thyrfing)
19277,Blood Drenched Execution,Cannibal Corpse,https://p.scdn.co/mp3-preview/652b4c5033e3ccd0887a793d890a0fb29e9bb2c9?cid=774b29d4f13844c495f206cafdad9c86,['death metal'],1998,0.296,0.988,0.7328984615384616,Minor,0.165,8.59e-06,0.189,0.412,0.117,0.4826244471415,Blood Drenched Execution (Cannibal Corpse)
45433,Song For Ireland,Celtic Spirit,https://p.scdn.co/mp3-preview/d8814b434448f203ec03900881afa7f5b68de5c8?cid=774b29d4f13844c495f206cafdad9c86,['new age'],1998,0.29,0.262,0.7213538461538461,Major,0.0307,0.906,8.71e-05,0.124,0.179,0.3898578591136991,Song For Ireland (Celtic Spirit)
26694,Smoke And Mirrors,Symphony X,https://p.scdn.co/mp3-preview/e4ec88e7779337a4f3be6a448e2ad1915b82170c?cid=774b29d4f13844c495f206cafdad9c86,"['progressive metal', 'power metal', 'symphonic metal']",1998,0.494,0.954,0.6868430769230769,Minor,0.0849,0.00251,0.000445,0.587,0.235,0.563249739764447,Smoke And Mirrors (Symphony X)
12223,Dedication,Beastie Boys,https://p.scdn.co/mp3-preview/50db9f8d02e314f4d0efd7a51fabe0cc41b06eea?cid=774b29d4f13844c495f206cafdad9c86,"['experimental', 'rap', 'hip hop']",1998,0.594,0.873,0.7571938461538461,Minor,0.118,0.0148,0.0751,0.121,0.372,0.4096584891337452,Dedication (Beastie Boys)
7901,Seed,Korn,https://p.scdn.co/mp3-preview/597d2d79f3a0780953783af658d0b6babb1abf9a?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'hard rock', '90s', 'nu metal']",1998,0.411,0.789,0.7243076923076923,Major,0.0524,0.000132,0.0999,0.116,0.351,0.5329851404362866,Seed (Korn)
20028,Shaking Hand Incision,At the Drive-In,https://p.scdn.co/mp3-preview/d243c2c072fe6a6a26ba1db0ac9c24f24ccbdd02?cid=774b29d4f13844c495f206cafdad9c86,"['hardcore', 'punk rock', 'post punk', 'emo', 'post hardcore']",1998,0.345,0.818,0.7418584615384615,Major,0.0424,0.000454,0.0114,0.128,0.231,0.49070652248026075,Shaking Hand Incision (At the Drive-In)
17375,Sit Down,James,https://p.scdn.co/mp3-preview/5402cfabae7ebc56a00eb61d4fb6c0d484975784?cid=774b29d4f13844c495f206cafdad9c86,"['alternative', 'indie', '80s', 'british', '90s', 'indie pop', 'britpop']",1998,0.564,0.895,0.8071630769230769,Major,0.0329,0.167,4.64e-05,0.31,0.652,0.5729182292163841,Sit Down (James)
43662,Iron Lady,Diamanda Galás,https://p.scdn.co/mp3-preview/905f8bec2821391d7ee66c97a6d951b79854218a?cid=774b29d4f13844c495f206cafdad9c86,"['jazz', 'j pop', 'avant garde']",1998,0.444,0.332,0.6837415384615385,Minor,0.0519,0.821,2.65e-06,0.625,0.303,0.41245857822748905,Iron Lady (Diamanda Galás)
10135,Carrie,Europe,https://p.scdn.co/mp3-preview/4993d8ef99f2a6684ab69bc4861508029f26f476?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'classic rock', 'hard rock', '80s']",1998,0.378,0.496,0.7738092307692308,Major,0.0297,0.0866,5.3e-05,0.337,0.166,0.6193378880237098,Carrie (Europe)
14727,Damien,DMX,https://p.scdn.co/mp3-preview/a1ce693d9dae7647d629c54c16219dd53a831e5c?cid=774b29d4f13844c495f206cafdad9c86,"['rap', '90s', 'hip hop', 'rnb']",1998,0.823,0.726,0.71936,Major,0.324,0.273,0.0,0.303,0.416,0.44032764678876146,Damien (DMX)
5444,Peephole,System of a Down,https://p.scdn.co/mp3-preview/ab3cefa07c97112a37e2080fae453c9ecd428be5?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'metal', 'alternative rock', 'hard rock', 'nu metal']",1998,0.537,0.831,0.7767384615384615,Major,0.0384,0.000879,0.554,0.207,0.391,0.5023114371820921,Peephole (System of a Down)
14474,SpottieOttieDopaliscious,OutKast,https://p.scdn.co/mp3-preview/c6b4b689f652d7ef620add1baec15bd3f88395c5?cid=774b29d4f13844c495f206cafdad9c86,"['soul', 'chillout', 'rap', 'hip hop', 'funk']",1998,0.858,0.713,0.7949292307692307,Major,0.161,0.00334,0.00137,0.169,0.789,0.5674953293968444,SpottieOttieDopaliscious (OutKast)
4212,Holes,Mercury Rev,https://p.scdn.co/mp3-preview/73d33f87feabc57f6c852ea38e35ef3b949a5d83?cid=774b29d4f13844c495f206cafdad9c86,"['alternative', 'indie', 'alternative rock', 'experimental', 'indie rock', '90s', 'psychedelic', 'american', 'indie pop', 'beautiful', 'psychedelic rock', 'mellow']",1998,0.258,0.452,0.7030153846153847,Major,0.0292,0.758,0.0274,0.0886,0.04,0.6469569486301837,Holes (Mercury Rev)
45071,Serpentines,A Forest Mighty Black,https://p.scdn.co/mp3-preview/237bec786790d99604f65da2a44ea47ef9961ae0?cid=774b29d4f13844c495f206cafdad9c86,"['chillout', 'downtempo', 'drum and bass']",1998,0.836,0.557,0.698043076923077,Minor,0.0456,0.0293,0.62,0.0789,0.383,0.5020841572231843,Serpentines (A Forest Mighty Black)
2511,Blindfold,Morcheeba,https://p.scdn.co/mp3-preview/02e48d5b28f83b17f678415cbd7114ec36fb0c79?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'female vocalists', 'chillout', 'trip hop', 'downtempo', 'lounge', 'chill']",1998,0.439,0.72,0.7064369230769231,Major,0.044,0.00123,0.117,0.116,0.255,0.7361734236998451,Blindfold (Morcheeba)
7282,Melatonin,Radiohead,https://p.scdn.co/mp3-preview/3b63f60547e3c2d0d0889fdfef007effac0dbce6?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'alternative', 'female vocalists', 'alternative rock', 'ambient', 'progressive rock', '90s', 'britpop', 'mellow']",1998,0.242,0.359,0.5818338461538461,Major,0.0455,0.329,0.0706,0.097,0.0498,0.5706045192347029,Melatonin (Radiohead)
